sync_index,port,frame_index,frame_time
351,0,351,162174.17075405002
351,1,351,162174.17197035
351,2,351,162174.17315325
352,0,352,162174.214278
352,1,352,162174.2191799
352,2,352,162174.2181319
353,0,353,162174.2526769
353,1,353,162174.25252935
353,2,353,162174.2524401
354,0,354,162174.29490185
354,1,354,162174.29332489998
354,2,354,162174.29345240002
355,0,355,162174.33645855
355,1,355,162174.33607385
355,2,355,162174.33513325
356,0,356,162174.37661175
356,1,356,162174.37769355
356,2,356,162174.3772701
357,0,357,162174.4192983
357,1,357,162174.4212163
357,2,357,162174.41822065
358,0,358,162174.46084755
358,1,358,162174.46083215
358,2,358,162174.460662
359,0,359,162174.50323115
359,1,359,162174.50252185
359,2,359,162174.50242784998
360,0,360,162174.5462215
360,1,360,162174.5430545
360,2,360,162174.54514205002
361,0,361,162174.58590625
361,1,361,162174.5862602
361,2,361,162174.58584319998
362,0,362,162174.62705415
362,1,362,162174.62938145
362,2,362,162174.628077
363,0,363,162174.66920605
363,1,363,162174.66807314998
363,2,363,162174.67407725
364,0,364,162174.71032645
364,1,364,162174.7101713
364,2,364,162174.71135310002
365,0,365,162174.7511484
365,1,365,162174.7520018
365,2,365,162174.7510405
366,0,366,162174.7933736
366,1,366,162174.7934341
366,2,366,162174.7932904
367,0,367,162174.83536625002
367,1,367,162174.8359998
367,2,367,162174.83608915
368,0,368,162174.87735465
368,1,368,162174.8763302
368,2,368,162174.87799325
369,0,369,162174.9182023
369,1,369,162174.9194866
369,2,369,162174.9183219
370,0,370,162174.96050975
370,1,370,162174.96032840002
370,2,370,162174.9604639
371,0,371,162175.00114345
371,1,371,162175.00388445
371,2,371,162175.00234455
372,0,372,162175.04875685
372,1,372,162175.048466
372,2,372,162175.04618265005
373,0,373,162175.08619735
373,1,373,162175.08550400002
373,2,373,162175.08542505
374,0,374,162175.12751445
374,1,374,162175.1264583
374,2,374,162175.12655734998
375,0,375,162175.16943725
375,1,375,162175.16897445
375,2,375,162175.1680956
376,0,376,162175.2104249
376,1,376,162175.21066045
376,2,376,162175.2114806
377,0,377,162175.2524044
377,1,377,162175.25317510002
377,2,377,162175.25144750002
378,0,378,162175.2936341
378,1,378,162175.2934975
378,2,378,162175.2935703
379,0,379,162175.3352504
379,1,379,162175.334161
379,2,379,162175.3354639
380,0,380,162175.37722005
380,1,380,162175.3819331
380,2,380,162175.37624334998
381,0,381,162175.41841470002
381,1,381,162175.4183313
381,2,381,162175.4194322
382,0,382,162175.46064180002
382,1,382,162175.46016284998
382,2,382,162175.46020869998
383,0,383,162175.504414
383,1,383,162175.50306775
383,2,383,162175.50202795002
384,0,384,162175.543222
384,1,384,162175.54426645
384,2,384,162175.54490425
385,0,385,162175.58928890002
385,1,385,162175.58541765
385,2,385,162175.58534644998
386,0,386,162175.62652405
386,1,386,162175.62635275
386,2,386,162175.6264846
387,0,387,162175.66825425002
387,1,387,162175.6683969
387,2,387,162175.66897395
388,0,388,162175.71112545
388,1,388,162175.7102455
388,2,388,162175.70912850002
389,0,389,162175.75240434997
389,1,389,162175.7525518
389,2,389,162175.75247065
390,0,390,162175.79355605
390,1,390,162175.7934332
390,2,390,162175.79350605002
391,0,391,162175.83425115
391,1,391,162175.83507085
391,2,391,162175.83416365
392,0,392,162175.87781265
392,1,392,162175.87920285
392,2,392,162175.87801775
393,0,393,162175.92006375
393,1,393,162175.9186521
393,2,393,162175.9191808
394,0,394,162175.96035890002
394,1,394,162175.9590141
394,2,394,162175.96040794998
395,0,395,162176.00379719998
395,1,395,162176.00117429998
395,2,395,162176.00246295
396,0,396,162176.0432863
396,1,396,162176.04694575
396,2,396,162176.04338450002
397,0,397,162176.0883941
397,1,397,162176.08951395
397,2,397,162176.08660095
398,0,398,162176.12803545
398,1,398,162176.1268803
398,2,398,162176.12637225
399,0,399,162176.16986375
399,1,399,162176.1691366
399,2,399,162176.1683704
400,0,400,162176.20913195
400,1,400,162176.21450885
400,2,400,162176.213515
401,0,401,162176.25256865
401,1,401,162176.25267269998
401,2,401,162176.251074
402,0,402,162176.29329395
402,1,402,162176.2943718
402,2,402,162176.2942897
403,0,403,162176.3448398
403,1,403,162176.34392800002
403,2,403,162176.34536275
404,0,404,162176.37732670002
404,1,404,162176.37655125
404,2,404,162176.38472819998
405,0,405,162176.418225
405,1,405,162176.42664855
405,2,405,162176.42238474998
406,0,406,162176.46061925
406,1,406,162176.46059385
406,2,406,162176.46056435
407,0,407,162176.5023118
407,1,407,162176.50283105002
407,2,407,162176.50110845
408,0,408,162176.54983265
408,1,408,162176.54521695
408,2,408,162176.54646445002
409,0,409,162176.589362
409,1,409,162176.5852537
409,2,409,162176.5854497
410,0,410,162176.62653635
410,1,410,162176.62769805
410,2,410,162176.6263372
411,0,411,162176.6681472
411,1,411,162176.66880265
411,2,411,162176.67109845002
412,0,412,162176.71029745002
412,1,412,162176.70907665
412,2,412,162176.710341
413,0,413,162176.7525953
413,1,413,162176.7535973
413,2,413,162176.75118850003
414,0,414,162176.7933117
414,1,414,162176.79318205
414,2,414,162176.79415525
415,0,415,162176.8356786
415,1,415,162176.83564535
415,2,415,162176.8354587
416,0,416,162176.87731165
416,1,416,162176.87775729998
416,2,416,162176.8761315
417,0,417,162176.91855905
417,1,417,162176.92004435
417,2,417,162176.91846685
418,0,418,162176.9603182
418,1,418,162176.96022185002
418,2,418,162176.95916134998
419,0,419,162177.00173785002
419,1,419,162177.0032262
419,2,419,162177.00334544998
420,0,420,162177.04355855
420,1,420,162177.04324765
420,2,420,162177.04488399997
421,0,421,162177.08598695
421,1,421,162177.08613255
421,2,421,162177.0861748
422,0,422,162177.12737735
422,1,422,162177.12681
422,2,422,162177.12663955
423,0,423,162177.16991280002
423,1,423,162177.1698687
423,2,423,162177.1714008
424,0,424,162177.2130406
424,1,424,162177.21534565
424,2,424,162177.21200225002
425,0,425,162177.25269975
425,1,425,162177.2524548
425,2,425,162177.25120495
426,0,426,162177.29360560002
426,1,426,162177.2934001
426,2,426,162177.293489
427,0,427,162177.33684855
427,1,427,162177.33556235
427,2,427,162177.33427619998
428,0,428,162177.37732125
428,1,428,162177.3761097
428,2,428,162177.37726054998
429,0,429,162177.41883145
429,1,429,162177.4386092
429,2,429,162177.4241161
430,0,430,162177.46065035
430,1,430,162177.4619076
430,2,430,162177.45928185
431,0,431,162177.50444674998
431,1,431,162177.50315735
431,2,431,162177.50206630002
432,0,432,162177.54341145
432,1,432,162177.54402315
432,2,432,162177.5530652
433,0,433,162177.58527784998
433,1,433,162177.5841941
433,2,433,162177.5853761
434,0,434,162177.6263264
434,1,434,162177.6271636
434,2,434,162177.6317656
435,0,435,162177.66834555002
435,1,435,162177.66941
435,2,435,162177.67049380002
436,0,436,162177.7135713
436,1,436,162177.7124245
436,2,436,162177.71777719998
437,0,437,162177.75297725
437,1,437,162177.7515503
437,2,437,162177.7531941
438,0,438,162177.79368980002
438,1,438,162177.7935728
438,2,438,162177.79342509998
439,0,439,162177.83750725
439,1,439,162177.83804185002
439,2,439,162177.83652105002
440,0,440,162177.87725675
440,1,440,162177.8773591
440,2,440,162177.87607155
441,0,441,162177.91880195
441,1,441,162177.91841095
441,2,441,162177.9193365
442,0,442,162177.95930105
442,1,442,162177.96073205
442,2,442,162177.9606855
443,0,443,162178.00145255
443,1,443,162178.00316655
443,2,443,162178.00138675002
444,0,444,162178.0433675
444,1,444,162178.04510205
444,2,444,162178.04493635
445,0,445,162178.0853687
445,1,445,162178.0856927
445,2,445,162178.08693350002
446,0,446,162178.12843165
446,1,446,162178.12900135
446,2,446,162178.13031729998
447,0,447,162178.16842865
447,1,447,162178.17003695
447,2,447,162178.16853929998
448,0,448,162178.21007525
448,1,448,162178.2113276
448,2,448,162178.20911195
449,0,449,162178.251148
449,1,449,162178.2547048
449,2,449,162178.25240425
450,0,450,162178.29314025005
450,1,450,162178.29413175
450,2,450,162178.29319865
451,0,451,162178.33749845
451,1,451,162178.33846439997
451,2,451,162178.33575909998
452,0,452,162178.3792489
452,1,452,162178.3778482
452,2,452,162178.3779075
453,0,453,162178.4211683
453,1,453,162178.42326
453,2,453,162178.42217245
454,0,454,162178.46252565
454,1,454,162178.4601706
454,2,454,162178.46118205
455,0,455,162178.50107455
455,1,455,162178.50262125
455,2,455,162178.50275525
456,0,456,162178.54603385
456,1,456,162178.54303970002
456,2,456,162178.5441773
457,0,457,162178.5872159
457,1,457,162178.5884459
457,2,457,162178.58562700002
458,0,458,162178.6275006
458,1,458,162178.62624935005
458,2,458,162178.62862805
459,0,459,162178.6690548
459,1,459,162178.66866964998
459,2,459,162178.6685496
460,0,460,162178.71038445
460,1,460,162178.7102784
460,2,460,162178.7104774
461,0,461,162178.7514583
461,1,461,162178.7517635
461,2,461,162178.75147165
462,0,462,162178.7934656
462,1,462,162178.79339334997
462,2,462,162178.7935082
463,0,463,162178.83427295
463,1,463,162178.83532395
463,2,463,162178.83421504998
464,0,464,162178.8784004
464,1,464,162178.879828
464,2,464,162178.8796383
465,0,465,162178.91834590002
465,1,465,162178.92105035
465,2,465,162178.91883615
466,0,466,162178.9609717
466,1,466,162178.9622875
466,2,466,162178.96015995002
467,0,467,162179.00103694998
467,1,467,162179.0027427
467,2,467,162179.00223009998
468,0,468,162179.0454914
468,1,468,162179.04440645
468,2,468,162179.04318515002
469,0,469,162179.08528340005
469,1,469,162179.0856246
469,2,469,162179.0853712
470,0,470,162179.12734065
470,1,470,162179.1286012
470,2,470,162179.12623165
471,0,471,162179.16969225
471,1,471,162179.16954175
471,2,471,162179.1717695
472,0,472,162179.20939695
472,1,472,162179.2112621
472,2,472,162179.20927604998
473,0,473,162179.25222964998
473,1,473,162179.2536883
473,2,473,162179.2518377
474,0,474,162179.2933831
474,1,474,162179.29351925
474,2,474,162179.2941968
475,0,475,162179.3353577
475,1,475,162179.33457115002
475,2,475,162179.33528145
476,0,476,162179.3801125
476,1,476,162179.37747474998
476,2,476,162179.3787619
477,0,477,162179.41863630002
477,1,477,162179.418496
477,2,477,162179.41871280002
478,0,478,162179.4591094
478,1,478,162179.460525
478,2,478,162179.4622818
479,0,479,162179.50560445
479,1,479,162179.506532
479,2,479,162179.50160125
480,0,480,162179.54401900002
480,1,480,162179.5450389
480,2,480,162179.54531785
481,0,481,162179.58415915002
481,1,481,162179.5859105
481,2,481,162179.58425505
482,0,482,162179.6272162
482,1,482,162179.6278087
482,2,482,162179.6281423
483,0,483,162179.66981025
483,1,483,162179.67095145
483,2,483,162179.6681676
484,0,484,162179.7101577
484,1,484,162179.7090073
484,2,484,162179.7102598
485,0,485,162179.75267845002
485,1,485,162179.7511086
485,2,485,162179.7529662
486,0,486,162179.79471684998
486,1,486,162179.79325185
486,2,486,162179.79634215002
487,0,487,162179.8358704
487,1,487,162179.83707850002
487,2,487,162179.84053724998
488,0,488,162179.87715845002
488,1,488,162179.87728070002
488,2,488,162179.87604375
489,0,489,162179.91900475
489,1,489,162179.9189108
489,2,489,162179.918779
490,0,490,162179.9603426
490,1,490,162179.96160165
490,2,490,162179.96018420003
491,0,491,162180.00272015
491,1,491,162180.0039454
491,2,491,162180.0026758
492,0,492,162180.0448825
492,1,492,162180.04328865
492,2,492,162180.0445828
493,0,493,162180.08545655
493,1,493,162180.08595585002
493,2,493,162180.08860910003
494,0,494,162180.126308
494,1,494,162180.12650415
494,2,494,162180.12637389998
495,0,495,162180.16838785
495,1,495,162180.1682355
495,2,495,162180.16936295002
496,0,496,162180.2140098
496,1,496,162180.21509344998
496,2,496,162180.21287205
497,0,497,162180.25434715
497,1,497,162180.25229915
497,2,497,162180.25128755005
498,0,498,162180.29307535
498,1,498,162180.29706130002
498,2,498,162180.29483144998
499,0,499,162180.3391344
499,1,499,162180.33790004998
499,2,499,162180.33456065
500,0,500,162180.37733985
500,1,500,162180.3762664
500,2,500,162180.37618425
501,0,501,162180.41842605
501,1,501,162180.41844135
501,2,501,162180.41831044998
502,0,502,162180.46142424998
502,1,502,162180.4601494
502,2,502,162180.46292735002
503,0,503,162180.5014792
503,1,503,162180.5028784
503,2,503,162180.50256285002
504,0,504,162180.551699
504,1,504,162180.54421355
504,2,504,162180.54304325
505,0,505,162180.58541945
505,1,505,162180.58687574998
505,2,505,162180.58520914998
506,0,506,162180.62617980002
506,1,506,162180.62628164998
506,2,506,162180.627142
507,0,507,162180.6681451
507,1,507,162180.66864985
507,2,507,162180.6693833
508,0,508,162180.7106507
508,1,508,162180.71070175
508,2,508,162180.7106052
509,0,509,162180.75393155002
509,1,509,162180.75238294998
509,2,509,162180.75776925
510,0,510,162180.7962102
510,1,510,162180.79335635
510,2,510,162180.79408035002
511,0,511,162180.8354629
511,1,511,162180.83552760002
511,2,511,162180.83429154998
512,0,512,162180.87721890002
512,1,512,162180.87640995003
512,2,512,162180.87735695002
513,0,513,162180.91895795
513,1,513,162180.9217751
513,2,513,162180.9203463
514,0,514,162180.9605598
514,1,514,162180.9603095
514,2,514,162180.96043859998
515,0,515,162181.0016121
515,1,515,162181.0015014
515,2,515,162181.00181415002
516,0,516,162181.04465015
516,1,516,162181.04513425002
516,2,516,162181.04321640002
517,0,517,162181.08423345
517,1,517,162181.08525479998
517,2,517,162181.0856815
518,0,518,162181.1272806
518,1,518,162181.1273358
518,2,518,162181.12614315
519,0,519,162181.1686114
519,1,519,162181.16831510002
519,2,519,162181.16839725
520,0,520,162181.21017709997
520,1,520,162181.21240959998
520,2,520,162181.21025210002
521,0,521,162181.2602203
521,1,521,162181.25197165
521,2,521,162181.25397020002
522,0,522,162181.29674965
522,1,522,162181.29783915
522,2,522,162181.29669075
523,0,523,162181.33584035002
523,1,523,162181.33565194998
523,2,523,162181.33560225
524,0,524,162181.37764219998
524,1,524,162181.37904814997
524,2,524,162181.37762205
525,0,525,162181.41966215
525,1,525,162181.420982
525,2,525,162181.4192549
526,0,526,162181.4605975
526,1,526,162181.46145095
526,2,526,162181.4621033
527,0,527,162181.50534315
527,1,527,162181.50136915
527,2,527,162181.50296235
528,0,528,162181.54491250002
528,1,528,162181.54319215
528,2,528,162181.5447533
529,0,529,162181.58534255
529,1,529,162181.58549805
529,2,529,162181.58526999998
530,0,530,162181.6262062
530,1,530,162181.62633065
530,2,530,162181.62746185
531,0,531,162181.6719532
531,1,531,162181.6702542
531,2,531,162181.66891155002
532,0,532,162181.7151183
532,1,532,162181.71194409998
532,2,532,162181.71064895
533,0,533,162181.7514071
533,1,533,162181.75278665
533,2,533,162181.75133539998
534,0,534,162181.79327185
534,1,534,162181.793381
534,2,534,162181.79340385
535,0,535,162181.83528645
535,1,535,162181.83546919998
535,2,535,162181.835401
536,0,536,162181.8770012
536,1,536,162181.87626725
536,2,536,162181.87638235
537,0,537,162181.919306
537,1,537,162181.91850949998
537,2,537,162181.91861505
538,0,538,162181.9601713
538,1,538,162181.9592718
538,2,538,162181.95935770002
539,0,539,162182.00302494998
539,1,539,162182.00206135
539,2,539,162182.00106550002
540,0,540,162182.0438261
540,1,540,162182.04324015
540,2,540,162182.04461145
541,0,541,162182.08695265
541,1,541,162182.08718535
541,2,541,162182.08553774998
542,0,542,162182.12710165
542,1,542,162182.12827185
542,2,542,162182.1296487
543,0,543,162182.173382
543,1,543,162182.1681829
543,2,543,162182.1703762
544,0,544,162182.21080785
544,1,544,162182.21202955
544,2,544,162182.2116398
545,0,545,162182.25132955
545,1,545,162182.25322885
545,2,545,162182.25261795
546,0,546,162182.2945833
546,1,546,162182.29563960002
546,2,546,162182.29332635
547,0,547,162182.3350177
547,1,547,162182.33613965
547,2,547,162182.33709410002
548,0,548,162182.37601220002
548,1,548,162182.3771431
548,2,548,162182.37720554997
549,0,549,162182.418648
549,1,549,162182.4182139
549,2,549,162182.418141
550,0,550,162182.46139060002
550,1,550,162182.46021085
550,2,550,162182.4605164
551,0,551,162182.50211645
551,1,551,162182.50345840002
551,2,551,162182.50109550002
552,0,552,162182.54493445
552,1,552,162182.54301984998
552,2,552,162182.54401735
553,0,553,162182.5843313
553,1,553,162182.58443535
553,2,553,162182.5844992
554,0,554,162182.6276218
554,1,554,162182.62809015
554,2,554,162182.62641174998
555,0,555,162182.6680286
555,1,555,162182.66899335
555,2,555,162182.66993505
556,0,556,162182.7141233
556,1,556,162182.71629435
556,2,556,162182.7151105
557,0,557,162182.7521818
557,1,557,162182.75222675
557,2,557,162182.75103165
558,0,558,162182.79361765
558,1,558,162182.7935559
558,2,558,162182.79325460002
559,0,559,162182.83408155
559,1,559,162182.83520505
559,2,559,162182.83615245
560,0,560,162182.87737895
560,1,560,162182.87729495
560,2,560,162182.876339
561,0,561,162182.91819845
561,1,561,162182.91878845
561,2,561,162182.91814795
562,0,562,162182.96094115003
562,1,562,162182.96039249998
562,2,562,162182.96025845
563,0,563,162183.00136995
563,1,563,162183.0011706
563,2,563,162183.00241675
564,0,564,162183.04304060002
564,1,564,162183.04564775003
564,2,564,162183.044244
565,0,565,162183.08620315
565,1,565,162183.08551915002
565,2,565,162183.08533064998
566,0,566,162183.13198515
566,1,566,162183.12993569998
566,2,566,162183.13035865
567,0,567,162183.16940225
567,1,567,162183.16819695
567,2,567,162183.1681737
568,0,568,162183.21109465
568,1,568,162183.2102501
568,2,568,162183.210316
569,0,569,162183.2538361
569,1,569,162183.25254795002
569,2,569,162183.25196645
570,0,570,162183.2933144
570,1,570,162183.29345
570,2,570,162183.2934391
571,0,571,162183.33531085
571,1,571,162183.336466
571,2,571,162183.3352055
572,0,572,162183.37920109998
572,1,572,162183.3770863
572,2,572,162183.38086265
573,0,573,162183.41959965
573,1,573,162183.42074665
573,2,573,162183.41836265
574,0,574,162183.4613043
574,1,574,162183.4592041
574,2,574,162183.46121490002
575,0,575,162183.50305345
575,1,575,162183.5020246
575,2,575,162183.50437105
576,0,576,162183.54537409998
576,1,576,162183.54318985
576,2,576,162183.54466925
577,0,577,162183.58529435
577,1,577,162183.58541895
577,2,577,162183.585479
578,0,578,162183.62780055002
578,1,578,162183.62651795
578,2,578,162183.62892875
579,0,579,162183.67246305
579,1,579,162183.67295185
579,2,579,162183.67165255
580,0,580,162183.71349465
580,1,580,162183.7143681
580,2,580,162183.71018594998
581,0,581,162183.75388445
581,1,581,162183.7536819
581,2,581,162183.75326595
582,0,582,162183.7933582
582,1,582,162183.7941937
582,2,582,162183.7938133
583,0,583,162183.83509935002
583,1,583,162183.8363717
583,2,583,162183.8352107
584,0,584,162183.8796299
584,1,584,162183.87751740002
584,2,584,162183.8784896
585,0,585,162183.91883375
585,1,585,162183.91831495002
585,2,585,162183.91841085
586,0,586,162183.96083995
586,1,586,162183.96039214998
586,2,586,162183.9607193
587,0,587,162184.00235740002
587,1,587,162184.0011711
587,2,587,162184.00314945
588,0,588,162184.04365379998
588,1,588,162184.04358569998
588,2,588,162184.04354585
589,0,589,162184.08671555
589,1,589,162184.0865522
589,2,589,162184.08577815
590,0,590,162184.12618345
590,1,590,162184.127385
590,2,590,162184.1279272
591,0,591,162184.16883764998
591,1,591,162184.16816875
591,2,591,162184.1693362
592,0,592,162184.210269
592,1,592,162184.21213805
592,2,592,162184.2133151
593,0,593,162184.2523041
593,1,593,162184.25399695
593,2,593,162184.2521499
594,0,594,162184.29349825002
594,1,594,162184.29334839998
594,2,594,162184.293687
595,0,595,162184.33609604998
595,1,595,162184.33534674998
595,2,595,162184.3341014
596,0,596,162184.37632565
596,1,596,162184.376486
596,2,596,162184.37830585
597,0,597,162184.41880675
597,1,597,162184.41836145
597,2,597,162184.41829695
598,0,598,162184.4621691
598,1,598,162184.46039015
598,2,598,162184.46181235
599,0,599,162184.5022075
599,1,599,162184.5013795
599,2,599,162184.50147595
600,0,600,162184.54655154998
600,1,600,162184.54643699998
600,2,600,162184.5437327
601,0,601,162184.5854331
601,1,601,162184.5853569
601,2,601,162184.5852895
602,0,602,162184.62813475
602,1,602,162184.6271321
602,2,602,162184.62675370002
603,0,603,162184.6703038
603,1,603,162184.6682756
603,2,603,162184.66930115002
604,0,604,162184.71028895
604,1,604,162184.71019364998
604,2,604,162184.7117082
605,0,605,162184.7609083
605,1,605,162184.76095585
605,2,605,162184.75209075
606,0,606,162184.8026185
606,1,606,162184.7991695
606,2,606,162184.80331195
607,0,607,162184.84053594997
607,1,607,162184.8470505
607,2,607,162184.8466059
608,0,608,162184.87630345
608,1,608,162184.87800984998
608,2,608,162184.87813640002
609,0,609,162184.9184477
609,1,609,162184.9183626
609,2,609,162184.9182645
610,0,610,162184.96023615
610,1,610,162184.9608321
610,2,610,162184.9616462
611,0,611,162185.00218615
611,1,611,162185.00422075
611,2,611,162185.00115189998
612,0,612,162185.0461731
612,1,612,162185.04516059998
612,2,612,162185.04836485
613,0,613,162185.0854474
613,1,613,162185.0853491
613,2,613,162185.08540615
614,0,614,162185.1260623
614,1,614,162185.12728120002
614,2,614,162185.1272196
615,0,615,162185.16966185
615,1,615,162185.16802440002
615,2,615,162185.16912794998
616,0,616,162185.21050545
616,1,616,162185.20915645
616,2,616,162185.21066125
617,0,617,162185.251865
617,1,617,162185.25222760002
617,2,617,162185.25160740002
618,0,618,162185.29822835
618,1,618,162185.29579195002
618,2,618,162185.29398885
619,0,619,162185.33528425
619,1,619,162185.33536745
619,2,619,162185.3377277
620,0,620,162185.38206739997
620,1,620,162185.37625029997
620,2,620,162185.37617459998
621,0,621,162185.41964415
621,1,621,162185.41828450002
621,2,621,162185.4184003
622,0,622,162185.46090180002
622,1,622,162185.46016750002
622,2,622,162185.46011805
623,0,623,162185.5015689
623,1,623,162185.5046337
623,2,623,162185.50511194998
624,0,624,162185.54846415
624,1,624,162185.54787210005
624,2,624,162185.5501357
625,0,625,162185.5844587
625,1,625,162185.58536219998
625,2,625,162185.5862265
626,0,626,162185.62620444997
626,1,626,162185.62631505
626,2,626,162185.62779865
627,0,627,162185.66827965
627,1,627,162185.66904140002
627,2,627,162185.6691341
628,0,628,162185.7104033
628,1,628,162185.7102795
628,2,628,162185.70904885
629,0,629,162185.75107595
629,1,629,162185.75241415
629,2,629,162185.75235795
630,0,630,162185.79532844998
630,1,630,162185.79305079998
630,2,630,162185.79501615
631,0,631,162185.84074364998
631,1,631,162185.84603805
631,2,631,162185.83997185
632,0,632,162185.88118735
632,1,632,162185.87944765
632,2,632,162185.87961595
633,0,633,162185.91830159997
633,1,633,162185.9184184
633,2,633,162185.91849485
634,0,634,162185.96050335
634,1,634,162185.96062315
634,2,634,162185.9592199
635,0,635,162186.0024528
635,1,635,162186.0012624
635,2,635,162186.00346355
636,0,636,162186.04344975
636,1,636,162186.0433917
636,2,636,162186.04328985
637,0,637,162186.0853172
637,1,637,162186.0852339
637,2,637,162186.08651295002
638,0,638,162186.12631939998
638,1,638,162186.12745325
638,2,638,162186.12616975
639,0,639,162186.16847455
639,1,639,162186.1685422
639,2,639,162186.1702833
640,0,640,162186.21285220003
640,1,640,162186.21073674998
640,2,640,162186.21192580002
641,0,641,162186.25135825
641,1,641,162186.25140985005
641,2,641,162186.25148335
642,0,642,162186.2934194
642,1,642,162186.29327949998
642,2,642,162186.29347869998
643,0,643,162186.33523765003
643,1,643,162186.33534535
643,2,643,162186.33401455
644,0,644,162186.3773043
644,1,644,162186.3773311
644,2,644,162186.37741145
645,0,645,162186.42061045
645,1,645,162186.41961265
645,2,645,162186.41846965
646,0,646,162186.4641381
646,1,646,162186.46012045
646,2,646,162186.46148445
647,0,647,162186.50178955
647,1,647,162186.50239500002
647,2,647,162186.50119719998
648,0,648,162186.5433702
648,1,648,162186.54440425
648,2,648,162186.54349925
649,0,649,162186.58618215
649,1,649,162186.5851075
649,2,649,162186.58406735002
650,0,650,162186.6275622
650,1,650,162186.6273348
650,2,650,162186.6272309
651,0,651,162186.67007915
651,1,651,162186.6694912
651,2,651,162186.66877704998
652,0,652,162186.7114567
652,1,652,162186.710296
652,2,652,162186.71156159998
653,0,653,162186.7527762
653,1,653,162186.75239054998
653,2,653,162186.752154
654,0,654,162186.8052377
654,1,654,162186.793397
654,2,654,162186.79419385002
655,0,655,162186.83704384998
655,1,655,162186.83737144998
655,2,655,162186.83537855
656,0,656,162186.87658885
656,1,656,162186.87670750002
656,2,656,162186.87648500002
657,0,657,162186.91973145
657,1,657,162186.92034675
657,2,657,162186.9187459
658,0,658,162186.96036630002
658,1,658,162186.96064895
658,2,658,162186.96184055
659,0,659,162187.00650835
659,1,659,162187.00698230002
659,2,659,162187.00512035
660,0,660,162187.043898
660,1,660,162187.04360425
660,2,660,162187.04355529998
661,0,661,162187.0853262
661,1,661,162187.08542115
661,2,661,162187.08546255
662,0,662,162187.12706565
662,1,662,162187.12655345
662,2,662,162187.12638769997
663,0,663,162187.170193
663,1,663,162187.16925699997
663,2,663,162187.17071019998
664,0,664,162187.2103025
664,1,664,162187.21049979998
664,2,664,162187.20904685
665,0,665,162187.2527836
665,1,665,162187.25111970003
665,2,665,162187.25223835
666,0,666,162187.29406385
666,1,666,162187.29424055002
666,2,666,162187.2931328
667,0,667,162187.33547659998
667,1,667,162187.33532359998
667,2,667,162187.3354151
668,0,668,162187.3765214
668,1,668,162187.3777066
668,2,668,162187.37688604998
669,0,669,162187.4184251
669,1,669,162187.4185005
669,2,669,162187.4200093
670,0,670,162187.46030435
670,1,670,162187.45927705
670,2,670,162187.46021425002
671,0,671,162187.50114055
671,1,671,162187.5013058
671,2,671,162187.50229535002
672,0,672,162187.5450252
672,1,672,162187.54392934998
672,2,672,162187.54626600002
673,0,673,162187.58545685
673,1,673,162187.5840683
673,2,673,162187.58556055
674,0,674,162187.62612735
674,1,674,162187.6275851
674,2,674,162187.6266394
675,0,675,162187.6706369
675,1,675,162187.66875575
675,2,675,162187.66972785
676,0,676,162187.7103197
676,1,676,162187.71046895
676,2,676,162187.71041295
677,0,677,162187.75140475
677,1,677,162187.75129175
677,2,677,162187.7514467
678,0,678,162187.79431660002
678,1,678,162187.7950188
678,2,678,162187.79432125
679,0,679,162187.8357907
679,1,679,162187.83415429998
679,2,679,162187.83524035
680,0,680,162187.87744935002
680,1,680,162187.87903830002
680,2,680,162187.87755545002
681,0,681,162187.9181894
681,1,681,162187.9195626
681,2,681,162187.9183659
682,0,682,162187.96080705
682,1,682,162187.96066955
682,2,682,162187.96247015
683,0,683,162188.00400900003
683,1,683,162188.00302555
683,2,683,162188.00510115002
684,0,684,162188.04340265
684,1,684,162188.04330005
684,2,684,162188.04354945
685,0,685,162188.08535379998
685,1,685,162188.08542319998
685,2,685,162188.08422239998
686,0,686,162188.12816495
686,1,686,162188.12710955
686,2,686,162188.1294567
687,0,687,162188.16844069998
687,1,687,162188.1693225
687,2,687,162188.16827525
688,0,688,162188.2159811
688,1,688,162188.2180274
688,2,688,162188.21948055
689,0,689,162188.2526723
689,1,689,162188.25294675
689,2,689,162188.25125839998
690,0,690,162188.2936267
690,1,690,162188.2936998
690,2,690,162188.29323890002
691,0,691,162188.33710785
691,1,691,162188.33501455002
691,2,691,162188.33601855
692,0,692,162188.3775331
692,1,692,162188.3761687
692,2,692,162188.37741820002
693,0,693,162188.4180341
693,1,693,162188.41994975
693,2,693,162188.41902864998
694,0,694,162188.46022895002
694,1,694,162188.4594744
694,2,694,162188.45925
695,0,695,162188.50301255
695,1,695,162188.50193184998
695,2,695,162188.50218425
696,0,696,162188.54325375002
696,1,696,162188.54369735002
696,2,696,162188.54336230003
697,0,697,162188.5889614
697,1,697,162188.5900714
697,2,697,162188.58781735
698,0,698,162188.6272165
698,1,698,162188.6278551
698,2,698,162188.6260381
699,0,699,162188.66809265
699,1,699,162188.66801845
699,2,699,162188.66939735
700,0,700,162188.71151255
700,1,700,162188.7093404
700,2,700,162188.71112205
701,0,701,162188.7544767
701,1,701,162188.75303335
701,2,701,162188.75429830002
702,0,702,162188.796762
702,1,702,162188.79488745
702,2,702,162188.79332355
703,0,703,162188.83542765002
703,1,703,162188.83548495
